merchant_id,account_name,account_type,sector,mcc,account_owner,account_status,activated_date,country,referral_source,mcc_code,converted,activate_year,activate_month
169725,CANOPY SOLUTIONS (k) LIMITED,Consultancy,Retail,5399-Miscellaneous General Merchant (Small Retail),Susan Matiko,Finalized,2025-08-26,Kenya,Bank Referral,5399.0,1,2025.0,8.0
169716,AIMER ENTERPRISES LIMITED,Gift Shop,Retail,5399-Miscellaneous General Merchant (Small Retail),Susan Matiko,Activated,2025-08-27,Kenya,Self Search,5399.0,1,2025.0,8.0
169761,MAASAI ECOLODGE SERVICES LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Palme Paiton Katemana,Finalized,2025-08-26,Tanzania,Employee Referral,7011.0,1,2025.0,8.0
168145,AXE TIPS UG,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Sandra Ninsiima,Closed Won Pending,,Uganda,Self Search,5399.0,0,,
169773,LOLAN HOUSE OF BRANDS CO. LIMITED,E-Commerce,Retail,5399-Miscellaneous General Merchant (Small Retail),Sandra Ninsiima,Finalized,2025-08-26,Uganda,Self Search,5399.0,1,2025.0,8.0
169559,KUZURURA SAFARIS & ARTS LIMITED,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Palme Paiton Katemana,Finalized,2025-08-25,Tanzania,Self Search,4722.0,1,2025.0,8.0
169557,PUMBA LUXURY CAMPS LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Palme Paiton Katemana,Finalized,2025-08-25,Tanzania,Self Search,7011.0,1,2025.0,8.0
169765,CASA UGANDA SAFARIS LTD,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Moses Ochom,Finalized,2025-08-26,Uganda,Partner,4722.0,1,2025.0,8.0
169747,ECO - MART SUPERMARKET LIMITED,Super Market / Self Service Store,Retail,5411-Grocery Store/Supermarket (Retail),Jonathan Ssempa,Finalized,2025-09-06,Uganda,Bank Referral,5411.0,1,2025.0,9.0
169869,Bantu Covo Limited,Events,Hospitality,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Lincey Wanjiku,Finalized,2025-08-27,Kenya,Self Search,5813.0,1,2025.0,8.0
169571,TOUR SOKONI LTD,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Juliet Nalwoga,Finalized,2025-08-26,Uganda,Partner,4722.0,1,2025.0,8.0
169573,SAFARI RETREATS(U) LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Juliet Nalwoga,Finalized,2025-08-26,Uganda,Partner,4722.0,1,2025.0,8.0
169560,LIFE BEACH HOTEL LTD,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Juliet Nalwoga,Finalized,2025-08-26,Uganda,Self Search,7011.0,1,2025.0,8.0
171179,RR Corporate Limited,Restaurant,Hospitality,,Jonathan Mwai,Proposal,,Kenya,Account Management Referral,,0,,
422343,Test Saran,Airline,Travel,1234- Archived MIDs Come here-Do NOT ASSIGN,Bilhah Kinuthia,Activated,,Kenya,Account Management Referral,1234.0,1,,
168807,TRIKCODE TECHONOGIES,Consultancy,Retail,"7392- Consulting, Management and Public Relations Services",Raymond Eguru,Finalized,2025-08-25,Uganda,Self Search,7392.0,1,2025.0,8.0
171431,Unique General Commodities,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Elijah Makau,Activated,2025-09-25,Kenya,Chat,7011.0,1,2025.0,9.0
169964,Family Drugmart Kenya,Pharmacy,Retail,5912- Drug store and Pharmacy,Susan Mutie,Finalized,2025-08-28,Kenya,Self Search,5912.0,1,2025.0,8.0
169722,Our Mall Pharmacy Limited,Pharmacy,Retail,5912- Drug store and Pharmacy,Susan Mutie,Finalized,2025-08-27,Kenya,Self Search,5912.0,1,2025.0,8.0
173257,Spectrum Film School,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Joseph Mbothu,Activated,2025-09-29,Kenya,Self Search,5399.0,1,2025.0,9.0
169680,SONG & STARK COOPERATION RWANDA Ltd,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Octave Kazeneza,Activated,2025-08-29,Rwanda,Self Search,5399.0,1,2025.0,8.0
169738,SAFARI PALS TOURS LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Elia Mwakijale,Finalized,2025-08-26,Tanzania,Self Search,4722.0,1,2025.0,8.0
169729,Petstore Kenya Limited,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Ann Njoroge,Finalized,2025-08-25,Kenya,Self Search,5399.0,1,2025.0,8.0
169749,LEGACY AUTOSPARES (K) LTD,Spare Parts & Accessories,Retail,5399-Miscellaneous General Merchant (Small Retail),Sheila Kefa,Finalized,2025-08-27,Kenya,Bank Referral,5399.0,1,2025.0,8.0
169778,ZARAKORS LIMITED,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Peter Robinson,Finalized,2025-08-26,Kenya,Partner,5399.0,1,2025.0,8.0
169547,Kwetu Homes And Cottages Limited,Restaurant,Hospitality,5812- Eating Place & Restaurant,Peter Robinson,Finalized,2025-08-26,Kenya,Self Search,5812.0,1,2025.0,8.0
163564,MAMACITA IN PINK LIMITED,E-Commerce,E-Commerce,7230- Barber and Beauty Shops,Janet Lenakae,Finalized,2025-08-26,Kenya,Helpdesk,7230.0,1,2025.0,8.0
169300,Innovia Medical Services Limited,E-Commerce,E-Commerce,8011- Doctors & Physicians,Ann Njoroge,Failed Sanction Checks,,Kenya,Helpdesk,8011.0,0,,
169587,Carpet City Limited,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Ann Njoroge,Finalized,2025-09-09,Kenya,Bank Referral,5399.0,1,2025.0,9.0
169198,Talents Optimized,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Ann Njoroge,Finalized,2025-08-28,Kenya,Helpdesk,7392.0,1,2025.0,8.0
169599,Whii Group Limited,Bar / Lounge,Hospitality,5812- Eating Place & Restaurant,Jonathan Mwai,Finalized,2025-08-26,Kenya,Employee Referral,5812.0,1,2025.0,8.0
169575,LOHIME TRAVEL SOLUTIONS LTD,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Elosy Ngina,Activated,2025-08-25,Kenya,Self Search,4722.0,1,2025.0,8.0
169651,Big Outreach Consultants Limited,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Jonathan Mwai,Finalized,2025-08-26,Kenya,Helpdesk,7392.0,1,2025.0,8.0
136939,FASHIONPALETTE STORE,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Judy Masita,Finalized,2025-08-23,Kenya,Self Search,5399.0,1,2025.0,8.0
169237,EXCURSIA ADVENTURES LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Dyline Busiingye,Finalized,2025-08-23,Uganda,Landing Page,4722.0,1,2025.0,8.0
169731,MIA MATHEWS FOOD SERVICE,Restaurant,Hospitality,5812- Eating Place & Restaurant,Emmanuel Ndyakuhaki,Finalized,2025-08-28,Uganda,Account Management Referral,5812.0,1,2025.0,8.0
169568,ELSAID HOME STORES,E-Commerce,E-Commerce,"5712- Furniture, Home Furnishings, and Equipment store, Except Appliances",Moses Ochom,Finalized,2025-08-25,Uganda,Helpdesk,5712.0,1,2025.0,8.0
169569,We Safaris and Photographic Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Elijah Makau,Finalized,2025-08-25,Kenya,Bank Referral,4722.0,1,2025.0,8.0
169563,CAPABLE AFRICA TOURS,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Fortunatus Massawe,Finalized,2025-08-25,Tanzania,Self Search,4722.0,1,2025.0,8.0
169558,Bigsave Essentials Limited,Distributors,Retail,"5499- Miscellineous Food Sores- Convenience Stores, Markets, Specialty Sores and Vending Machines",Ann Njoroge,Finalized,2025-09-03,Kenya,Self Search,5499.0,1,2025.0,9.0
169551,The Garden Centre Limited,Gift Shop,Retail,5399-Miscellaneous General Merchant (Small Retail),Elijah Makau,Finalized,2025-08-23,Kenya,Bank Referral,5399.0,1,2025.0,8.0
167528,Gurun Gadgets Limited,E-Commerce,E-Commerce,5732- Electronics Sales,Janet Lenakae,Finalized,2025-08-25,Kenya,Chat,5732.0,1,2025.0,8.0
169553,KIPEKEE VENTURES LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Judy Masita,Finalized,2025-08-23,Kenya,Bank Referral,7011.0,1,2025.0,8.0
169538,Trail Tracers Tours And Travels,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Jonah Rop,Finalized,2025-08-22,Kenya,Self Search,4722.0,1,2025.0,8.0
169479,NISH EXPEDITIONS LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Daniel Chebon,Closed Due To Fraud,2025-08-22,Kenya,Self Search,4722.0,0,2025.0,8.0
169498,BAUS TAKA ENTERPRISES LIMITED,Business Not Elsewhere Classified,Retail,5399-Miscellaneous General Merchant (Small Retail),Quesera Wekesa,Activated,2025-08-25,Kenya,Self Search,5399.0,1,2025.0,8.0
169478,FERMFEED BIO LIMITED,Business Not Elsewhere Classified,Retail,5399-Miscellaneous General Merchant (Small Retail),Quesera Wekesa,Activated,2025-08-30,Kenya,Self Search,5399.0,1,2025.0,8.0
169272,Clifford Geo-Consult Limited,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Barbara Ogwari,Activated,2025-08-27,Kenya,Helpdesk,5399.0,1,2025.0,8.0
169483,ALL THINGS SAFARI TRAVEL PLUS LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Daniel Chebon,Activated,2025-08-22,Kenya,Self Search,4722.0,1,2025.0,8.0
169541,NASHIVAI SAFARIS,Tour Operator,Travel,4722- Travel Agencies Tour Operators,David Msando,Activated,2025-08-25,Tanzania,Self Search,4722.0,1,2025.0,8.0
169487,AFRISUN TOURS AND TRAVEL LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Judy Masita,Activated,2025-08-23,Kenya,Self Search,4722.0,1,2025.0,8.0
169555,TATS SOLUTIONS LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,Judy Masita,Activated,2025-08-23,Kenya,Self Search,5812.0,1,2025.0,8.0
169231,CLASSIC WILD ESCAPES,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Marko Lambaldo,Activated,2025-08-23,Tanzania,Self Search,4722.0,1,2025.0,8.0
169362,AFRIGAHWA LIMITED,E-Commerce,E-Commerce,1234- Archived MIDs Come here-Do NOT ASSIGN,Marko Lambaldo,Activated,2025-08-26,Tanzania,Self Search,1234.0,1,2025.0,8.0
169485,AROSOFT INNOVATIONS LTD,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Juliet Nalwoga,Activated,2025-08-22,Uganda,Employee Referral,5399.0,1,2025.0,8.0
169471,GOLDEN SPOT LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,Violet Ogetange,Activated,2025-08-22,Kenya,Self Search,5812.0,1,2025.0,8.0
169463,ROYAL HAVAR SPA LIMITED,Salon,Retail,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Finalized,2025-08-25,Kenya,Self Search,5399.0,1,2025.0,8.0
169543,Columbidae Mara Echo Tented Camp,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",Barbara Ogwari,Activated,2025-08-26,Kenya,Helpdesk,7011.0,1,2025.0,8.0
169495,Leaberty Travel Ltd,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Elosy Ngina,Activated,2025-08-22,Kenya,Account Management Referral,4722.0,1,2025.0,8.0
169295,BROOSON LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Simon Mahinda,Activated,2025-08-22,Kenya,Account Management Referral,7011.0,1,2025.0,8.0
169494,CHAO ORIGINALS LTD,Events,Retail,5399-Miscellaneous General Merchant (Small Retail),Steve Gituma,Activated,2025-08-26,Kenya,Self Search,5399.0,1,2025.0,8.0
169453,NEUROPLAY STORE,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Activated,2025-08-22,Kenya,Chat,5399.0,1,2025.0,8.0
169567,Joanlewi Investments,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Barbara Ogwari,Activated,2025-08-26,Kenya,Helpdesk,5399.0,1,2025.0,8.0
169491,EPICLAND EXPEDITIONS LIMITED,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Bestina Ngagani,Finalized,2025-08-23,Tanzania,Helpdesk,4722.0,1,2025.0,8.0
169432,MOUNTAIN BEAUTY LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,David Msando,Activated,2025-08-22,Tanzania,Self Search,4722.0,1,2025.0,8.0
169436,TOP TRIPS TRAVEL LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Elia Mwakijale,Finalized,2025-09-10,Tanzania,Self Search,4722.0,1,2025.0,9.0
145281,The Maasai Shop,E-Commerce,E-Commerce,5691- Men and Women Clothing Stores,Elijah Makau,Finalized,2025-08-23,Kenya,Chat,5691.0,1,2025.0,8.0
169576,ZANZIBELLA HOTEL & SPA LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",William Lendukai,Finalized,2025-09-12,Tanzania,Self Search,7011.0,1,2025.0,9.0
169508,Viewlink Solutions,E-Commerce,E-Commerce,,Jonathan Mwai,Finalized,2025-08-23,Kenya,Walk-In,,1,2025.0,8.0
169465,Boma Butchery,Butchery,Retail,"5499- Miscellineous Food Sores- Convenience Stores, Markets, Specialty Sores and Vending Machines",Jonathan Ssempa,Finalized,2025-08-22,Uganda,Merchant Referral,5499.0,1,2025.0,8.0
168536,SIIMA STYLES,E-Commerce,E-Commerce,5691- Men and Women Clothing Stores,Elia Mwakijale,Finalized,2025-08-22,Tanzania,Self Search,5691.0,1,2025.0,8.0
168359,BUFFER PUNK Ltd,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Florent Rwamfizi,Activated,2025-08-27,Rwanda,Sales Drive _ Kalangala,5399.0,1,2025.0,8.0
169361,Faraja Gemini Lounge Limited,Restaurant,Hospitality,5812- Eating Place & Restaurant,Elijah Makau,Finalized,2025-08-21,Kenya,Account Management Referral,5812.0,1,2025.0,8.0
169434,HONEYBEE SAFARI CAMP,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Adella Asaasira,Finalized,2025-08-22,Uganda,Self Search,4722.0,1,2025.0,8.0
169431,Pumba Crafts,Art Galleries,Retail,5399-Miscellaneous General Merchant (Small Retail),David Githaiga,Activated,2025-08-26,Kenya,Self Search,5399.0,1,2025.0,8.0
169012,The wedding Summit Africa Limited,Events,Retail,5399-Miscellaneous General Merchant (Small Retail),Susan Mutie,Finalized,2025-08-22,Kenya,Self Search,5399.0,1,2025.0,8.0
169441,Phantom Trading Company Limited,Restaurant,Hospitality,5814- Quick Service Restaurant,Susan Mutie,Finalized,2025-08-22,Kenya,Self Search,5814.0,1,2025.0,8.0
169345,STT EXPERT,Tour Operator,Travel,4722- Travel Agencies Tour Operators,David Msando,Finalized,2025-08-21,Tanzania,Self Search,4722.0,1,2025.0,8.0
169338,KILIWHITE ADVENTURES,Tour Operator,Travel,4722- Travel Agencies Tour Operators,David Msando,Activated,2025-09-10,Tanzania,Self Search,4722.0,1,2025.0,9.0
169370,Grace Textile International Investment Limited,Furniture Store,Retail,"5712- Furniture, Home Furnishings, and Equipment store, Except Appliances",Jonathan Ssempa,Finalized,2025-08-21,Uganda,Merchant Referral,5712.0,1,2025.0,8.0
169366,Yellowstone Archivers Ltd,Business Not Elsewhere Classified,Retail,5719- Miscellineous House Furnishing Specialty Shops,Jonathan Ssempa,Finalized,2025-08-22,Uganda,Merchant Referral,5719.0,1,2025.0,8.0
154798,Mtoto Newz International Ltd,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Sheila Kefa,Finalized,2025-09-25,Kenya,Chat,5399.0,1,2025.0,9.0
167254,Devanca Tours Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Jonah Rop,Closed Won Pending,,Kenya,Social Media,4722.0,0,,
113898,DOCHITECH SOLUTIONS,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Samuel Oloo,Finalized,2025-08-26,Kenya,Helpdesk,7392.0,1,2025.0,8.0
169365,MEZA FOOD UGANDA LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,Melody Monica,Activated,2025-08-22,Uganda,Account Management Referral,5812.0,1,2025.0,8.0
168928,TRILUMINA HOLDINGS LIMITED,E-Commerce,E-Commerce,6513- Real Estate Agents and managers-Rentals,Moses Ochom,Finalized,2025-08-25,Uganda,Helpdesk,6513.0,1,2025.0,8.0
169337,STEAK TARTARE FOODS LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,Sandra Ninsiima,Finalized,2025-08-23,Uganda,Self Search,5812.0,1,2025.0,8.0
169328,Mbeere Resort,Bar / Lounge,Hospitality,"7011- Hotels, Motels and Resorts",David Githaiga,Activated,2025-08-29,Kenya,Bank Referral,7011.0,1,2025.0,8.0
169301,SERENGETI SUNRISE SAFARIS COMPANY LIMITED,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Fortunatus Massawe,Finalized,2025-08-20,Tanzania,Self Search,4722.0,1,2025.0,8.0
169255,FAHIIMTECH INNOVATORS,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Sandra Ninsiima,Finalized,2025-08-20,Uganda,Self Search,5399.0,1,2025.0,8.0
169355,Wastara Empire Limited,Restaurant,Hospitality,5812- Eating Place & Restaurant,William Lendukai,Finalized,2025-08-26,Tanzania,Self Search,5812.0,1,2025.0,8.0
169359,ORCHID LAUNGE Ltd,Bar / Lounge,Retail,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Florent Rwamfizi,Activated,2025-08-26,Rwanda,Self Search,5813.0,1,2025.0,8.0
169350,Highlands Oyster Limited,Restaurant,Hospitality,5812- Eating Place & Restaurant,Elijah Makau,Finalized,2025-08-21,Kenya,Account Management Referral,5812.0,1,2025.0,8.0
166579,NEXTWAVE GADGETS,E-Commerce,E-Commerce,5732- Electronics Sales,Judy Masita,Account Closed,,Kenya,Self Search,5732.0,0,,
169335,LEVEC ENTERPRISE,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",Marko Lambaldo,Activated,2025-08-22,Tanzania,Self Search,7011.0,1,2025.0,8.0
169262,MUNGU HOLIDAY AND VACATION TRAVELS- SMC LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Dyline Busiingye,Finalized,2025-09-05,Uganda,Chat,4722.0,1,2025.0,9.0
169348,PROMO GURUS LIMITED,Gift Shop,Retail,5399-Miscellaneous General Merchant (Small Retail),Judy Masita,Activated,2025-08-22,Kenya,Web Research,5399.0,1,2025.0,8.0
678988,Multi Branch Main- Scenario 2,Bar / Lounge,Hospitality,"4511- Airlines, Air Carriers",Tracy Biyaki,Qualified Lead,,Kenya,Advertisement,4511.0,0,,
135390,Go-wheels Car Hire & Sales Limited,Car Hire,Travel,4121- Taxicabs and Limo,Kabuthu Mwangi,Finalized,2025-08-21,Kenya,Self Search,4121.0,1,2025.0,8.0
149474,OLMURANI WILD ADVENTURES LIMITED,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Kabuthu Mwangi,Finalized,2025-08-20,Kenya,Self Search,4722.0,1,2025.0,8.0
169439,CENTRE DIOCESAIN DE PASTORALE INCUTI (CDPI) LTD,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Octave Kazeneza,Activated,2025-08-22,Rwanda,Self Search,7011.0,1,2025.0,8.0
169373,TEMUPE FARM (U) LIMITED,Butchery,Retail,5399-Miscellaneous General Merchant (Small Retail),Dyline Busiingye,Finalized,2025-08-22,Uganda,Landing Page,5399.0,1,2025.0,8.0
169357,FARMORA INNOVATIONS -SMC LIMITED,Super Market / Self Service Store,Retail,5411-Grocery Store/Supermarket (Retail),Emmanuel Ndyakuhaki,Finalized,2025-08-21,Uganda,Walk-In,5411.0,1,2025.0,8.0
169383,MEDIPOINT PHARMACEUTICALS LIMITED,Pharmacy,Retail,5912- Drug store and Pharmacy,Samuel Oloo,Finalized,2025-08-22,Kenya,Merchant Referral,5912.0,1,2025.0,8.0
41918,ANGARA TOUR AND TRAVEL COMPANY,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Raymond Eguru,Activated,2025-08-25,Uganda,Self Search,4722.0,1,2025.0,8.0
169363,WATTELI ENTERPRISE,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Judy Masita,Activated,2025-08-23,Kenya,Web Research,5399.0,1,2025.0,8.0
169674,Kesmak Enterprises,E-Commerce,Retail,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Activated,2025-08-27,Kenya,Chat,5399.0,1,2025.0,8.0
170123,CASLUP PEDALS LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,Simon Mahinda,Activated,2025-09-11,Kenya,Account Management Referral,5812.0,1,2025.0,9.0
169289,SWEET & SPICE BISTRO LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,Orsbone Obulukhu,Finalized,2025-08-26,Kenya,Self Search,5812.0,1,2025.0,8.0
168990,OXZA VENTURES SOLUTIONS LTD,Bar / Lounge,Hospitality,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Orsbone Obulukhu,Finalized,2025-08-21,Kenya,Self Search,5813.0,1,2025.0,8.0
169396,Farmers Choice Limited,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Ann Njoroge,Closed Won Pending,,Kenya,Self Search,5399.0,0,,
169275,MOMBASA DRUGSTORE..,Pharmacy,Retail,5912- Drug store and Pharmacy,Quesera Wekesa,Finalized,2025-08-25,Kenya,Self Search,5912.0,1,2025.0,8.0
169288,CAR LIGHT TOURS & SAFARI LIMITED,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Palme Paiton Katemana,Finalized,2025-08-20,Tanzania,Self Search,4722.0,1,2025.0,8.0
169270,KISURA TANZANIA SAFARIS LIMITED,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",Allen Shilinde,Closed Won Pending,,Tanzania,Self Search,7011.0,0,,
169200,GREMA CONCEPTS - SMC LIMITED,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Adella Asaasira,Finalized,2025-08-20,Uganda,Bank Referral,5399.0,1,2025.0,8.0
169246,I&M Bancassurance Intermediary Limited,Insurance,Retail,5399-Miscellaneous General Merchant (Small Retail),Elijah Makau,Activated,2025-09-11,Kenya,Bank Referral,5399.0,1,2025.0,9.0
169236,RAJA SAFARI HOLIDAYS LTD,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Emmanuel Ndyakuhaki,Finalized,2025-08-22,Uganda,Web Research,4722.0,1,2025.0,8.0
169048,ASO GLOBAL TRAVEL LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Daniel Chebon,Finalized,2025-08-20,Kenya,Account Management Referral,4722.0,1,2025.0,8.0
163895,SHRI HARI ENERGY LIMITED,Petroleum,Retail,5541- Service Station (Retail),Orsbone Obulukhu,Finalized,2025-08-21,Kenya,Self Search,5541.0,1,2025.0,8.0
169266,MULAMINDS DIGITAL SOLUTIONS,Consultancy,Retail,5399-Miscellaneous General Merchant (Small Retail),Adella Asaasira,Account Closed,2025-08-25,Uganda,Self Search,5399.0,0,2025.0,8.0
169230,HAVEN MAID SERVICES LIMITED,Super Market / Self Service Store,Retail,5411-Grocery Store/Supermarket (Retail),Adella Asaasira,Finalized,2025-09-04,Uganda,Self Search,5411.0,1,2025.0,9.0
